,title,link,description
10,"아키드로우, <b>어반베이스</b> 특허... 지도 UI도 <b>어반베이스</b> 소유?”",https://blog.naver.com/fee33ff/222232624674,"아키드로우, 어반베이스 특허 침해 제기 반박…“네이버 지도 UI도 어반베이스 소유?” 데이터넷 윤현기 기자 2021.02.04. 아키드로우는 지난 3일 어반베이스가 자사에 제기한 특허 침해 주장에 대해 사실이... "
11,인테리어 <b>어반베이스</b> 프로그램으로 이사 갈 우리 집 가구배치... ,https://blog.naver.com/msyou74/222698624854,바로 어반베이스 프로그램입니다 우리 집 도면을 이용하여 3D 인테리어 가구배치 등을 가상으로 경험해... 보세요 어반베이스 홈페이지에 접속하면 아래처럼 화면이 나옵니다 그럼 우측 하단에 3D 스타일링을... 
12,"3D 가상 가구배치 인테리어사이트, <b>어반베이스</b> 소개드립니다.",https://blog.naver.com/sin7042557/222589488457,바로바로 어반베이스라는 곳인데요 저희와 함께 살펴보겠습니다 :) 어반베이스 (URBANBASE) 어반베이스는 3D 인테리어 시뮬레이션 서비스입니다. 클릭으로 공간을 배치해 볼 수 있습니다. 지도에서 건물 도면도... 
13,[중진공 이야기UP] 가상현실 인테리어 시뮬레이션 &apos;<b>어반베이스</b>&apos;,https://blog.naver.com/sbcblog/222743347267,"3D 공간 데이터 플랫폼 '어반베이스'는 2D를 3D로 자동 변환하는 모델링 기술과 가상현실(VR), 증강현실... 특히 오토스케치 기술은 전 세계에서 유일하게 어반베이스만이 갖고 있는 핵심 기술입니다. 이 기술을... "
14,인테리어 프롤로그(feat.플로어플래너/<b>어반베이스</b>... ,https://blog.naver.com/wldms173/222673399385,"2)어반베이스 3D로 직접 가구배치를 해보고 공간감을 알 수 있는 인테리어 시뮬레이션 사이트 그런데~~~ 네이버에 아파트를 검색해보면 기본적으로 나오는 평면도 없음!!! 게다가, 어반베이스에도 검색 안됨ㅠㅠ... "
15,"인테리어 시뮬레이션 프로그램 소개 (플로어플래너, <b>어반베이스</b>)",https://blog.naver.com/akimiki/222116317318,어반베이스 https://www.urbanbase.com/ 이 사이트의 장점은 내 집 주소나 아파트명 등을 입력하면 그 집의... 어반베이스는 3D 상태에서 집꾸미기 가능하다. 자세한 사용설명은 타 블로그에 자세히 나와있는... 
16,[3D콘텐츠팀] 3D 제품 하나하나가 <b>어반베이스</b>의 얼굴이라고... ,https://blog.naver.com/urbanbaseinc/222697772724,"어반베이스 3D콘텐츠팀은 가구, 가전, 공간 도면 등 어반베이스가 제공하는 서비스에 필요한 모든 3D 제품을 만들고 있는 팀입니다. 화면에서 보이는 3D 제품이 진짜 같아서 놀랄 때가 한두 번이 아닌데요.... "
17,"특허소송(<b>어반베이스</b>)이겨낸 프롭테크, 메타버스 선두주자... ",https://blog.naver.com/cjhmk/222570036504,최근 어반베이스라는 경쟁사와도 특허 소송에서 이기면서 떠오르고 있는 스타트업이죠 어반베이스는 특허침해 소송을 아키드로우에게 걸었다가... 오히려 가지고 있는 특허도 무효가... 
18,"<b>어반베이스</b> 주식 &amp; 장외주식, 상장 주관사 선정, 3D 공간데이터... ",https://blog.naver.com/dream85258/222661777771,코스닥 기술특례 상장 준비 하나금융투자 IPO 주관사 선정 3D공간데이터 전문기업 어반베이스가... 플랫폼 어반베이스를 통해 3D 인테리어 시뮬레이션부터 실제 인테리어 구현이 가능한 시공 서비스까지... 
19,수원이의점] - BMW 118D <b>어반베이스</b> CIC -&gt; ID6 + 8.8 터치모니터,https://blog.naver.com/wlsdnstjs/222792541261,"차종 : BMW F20 어반베이스 작업 : CIC &gt; ID6 + 8.8 터치모니터 시간 : 2시간 - 13년식 어반베이스 차량입니다. - CIC 헤드유닛 로고멈춤, 무한재부팅으로 방문해주셨어요. - 상태가 좋지 않던 헤드유닛은 결국... "
20,"◆<b>어반베이스</b>◆일본 소프트뱅크, <b>어반베이스</b> 3D 인테리어 도입... ",https://blog.naver.com/3417king/222892851841,"어반베이스 기업소개 어반베이스 운영사 ㈜어반베이스는 2014년 설립된 공간데이터 기업으로, 2D 도면을 3D 공간으로 자동 변환하는 특허기술과 가상현실(VR), 증강현실(AR) 등 메타버스 영역의 핵심 기술을... "
21,"<b>어반베이스</b> 주식, 장외주식, 인테리어 시뮬레이션 서비스,상장... ",https://blog.naver.com/y2148810/222597545759,"어반베이스는 2019년 8월 일본 법인을 설립, 인테리어 시뮬레이션 서비스를 ‘SaaS’ 형태로 공급하고... 어벤베이스의 서비스는 실제 공간을 손쉽게 3D화해 다양하게 시뮬레이션 해보고 최적화된 공간... "
22,"<b>어반베이스</b> 장외주식, 3D 인테리어 전문기업 / 소프트뱅크 원십... ",https://blog.naver.com/vipluck77/222772508142,"어반베이스 누르면 바로 연결됩니다~ 어반베이스 장외주식, 3D 인테리어 전문기업 / 소프트뱅크 원십 파트너사 선정 ! 오늘 알아볼 기업은 어반베이스 입니다 ~ 어반베이스는 3D 인테리어 전문기업인데요. 올 5월... "
23,"아키드로우, <b>어반베이스</b> 상대 특허 분쟁서 승소",https://blog.naver.com/fee33ff/222569576187,"아키드로우, 어반베이스 상대 특허 분쟁서 승소 데이터넷 윤현기 기자 2021.11.15. 인공지능 3D 플랫폼 기업 아키드로우(대표 이주성)는 올해 초 어반베이스가 제기한 특허 침해 소송에 대응해 특허심판원을 통한... "
24,<b>어반베이스</b>▶<b>어반베이스</b>주식▶<b>어반베이스</b>장외주식... ,https://blog.naver.com/wer7070/222764111690,3D 공간데이터 전문기업 “어반베이스” 하나금융투자를 기업공개 주관사로 선정하고 코스닥 기술특례상장을 준비중인 어반베이스를 소개합니다. 2014년에 설립된 3D공간데이터 전문기업 어반베이스는 2D... 
25,신혼집 가구배치 설계하기 (feat. <b>어반베이스</b>),https://blog.naver.com/jjw9370/222647602080,"그래서 마음에 드는 가구도 찾은 김에, 이걸 실제로 신혼집에 넣으면 공간을 얼마나 차지할 지 보기 위해 동생의 꿀팁을 통해 알게 된 #어반베이스 로 신혼집의 평면도를 찾아 가구를 넣어보기 시작했다.... "
26,"3D 가상공간 구현하는 플랫폼 <b>어반베이스</b>, 홈 디자이닝 시장... ",https://blog.naver.com/knowledge_vitamin/222214948666,"3D 공간데이터 플랫폼 어반베이스는 인테리어 시장에서 기반을 다져나가고 있는 스타트업이다. 2014년... 가구, 가전 업계에서 먼저 주목 어반베이스는 인테리어를 가상 공간에 구현할 수 있는 가상 홈 디자이닝... "
27,"<b>어반베이스</b>, 국내외 60여 개 가전∙가구 브랜드와 MOU 체결",https://blog.naver.com/venturesquare_/222906294244,#MOU #어반베이스 #업무협약 #온라인커머스 #인테리어 #인테리어플랫폼 #통합리빙플랫폼 #플랫폼 어반베이스가 국내외 프리미엄 가전∙가구 파트너사 34곳과 신규 인테리어 플랫폼 출범을 위한 업무협약(MOU)을... 
28,"집 가전 가구 배치를 쉽게 해보는 방법! <b>어반베이스</b>, 오늘의 집",https://blog.naver.com/quincy312/222385725943,"첫번째로 소개할 곳은 '어반베이스' * 주의 * 크롬에서만 에디터가 동작함! 아파트명을 검색하면... 그런데 어반베이스의 단점은 정해진 가구만 배치가 가능해서, 사이즈가 맞지 않는 가구나 여기 없는 가구들은... "
29,조용하지만 <b>어반베이스</b>의 기둥 역할을 하는 든든한 팀이에요.,https://blog.naver.com/urbanbaseinc/222676004840,어반베이스 머신러닝팀은 공간 이미지 데이터를 분석하는 머신러닝과 3D 도면 변환을 담당하는... 어반베이스에서 컴퓨터비전(CV)을 담당하고 있습니다. Q. 어떤 계기로 CV를 선택하게 됐는지 궁금합니다.... 
30,"<b>어반베이스</b> 무드등 이벤트 후기, 3D 인테리어 회사?",https://blog.naver.com/tkfkdgodongil/222528322494,ㅎㅎ 인스타그램 이벤트에도 많이 참여하는 편인데 이번에 어반베이스 무드등 이벤트에 운좋게 당첨이... 어반베이스에서 보내주신 무드등은 USB 충전기 아답터로 쉽게 연결할 수 있어요! 건전지 방식이면... 
31,[블챌] 10월 2주차 주간일기 / <b>어반베이스</b>로 가구 배치해보기,https://blog.naver.com/fandb0/222901636998,한샘에서 해준 가구배치 서비스가 좋았어서 #3d가구배치 검색하다가 #어반베이스 를 알게 되었고 아직 입주도 안한 아파트지만 우리 아파트 평면도도 있어서 배치해봄 옷에 먼지때문에 문 달린 옷장으로 하려던... 
32,눈에 띄는 스타트업 <b>어반베이스</b> - 공간데이터 메타버스 생태계... ,https://blog.naver.com/radi78/222598678864,받았고 어반베이스의 누적 투자액은 총 230억원으로 알려져 있고 이미지 데이터베이스 분석 기반 상품 추천 장치 특허외 6개의 자체 특허를 보유하고 있습니다 사실상 스타트업은 사업성은 좋으나... 
33,<b>어반베이스</b> 플랜 인테리어지원 이벤트 알아볼까요,https://blog.naver.com/jwlove0501/222733479294,"바로 어반베이스에서 진행하는 Be My Muse 이벤트! 이번 이벤트는 단순히 시공을 하는 것이 아니고, 어반베이스의 다섯 가지, 공간에 따른 콘셉트를 우리 집으로 가져오게 되는 인테리어지원 이벤트에요... "
34,<b>어반베이스</b>//<b>어반베이스</b>상장//<b>어반베이스</b>장외주식,https://blog.naver.com/afoa507257/222633157545,어반베이스장외주식매도매수문의 3D 공간데이터 플랫폼기업. 내년 상장목표 문의 유과장 *** - **** - **** 내년 기술특례 코스닥 상장을 앞둔 어반베이스는 메타버스의 핵심 기술을 다루고 있는 3D 공간데이터... 
35,"아키드로우, <b>어반베이스</b>와 민사소송서 승소...法 &quot;특허 자격... ",https://blog.naver.com/fee33ff/222851409038,"아키드로우, 어반베이스와 민사소송서 승소...法 &quot;특허 자격 없어“ ZDNet Korea 백봉산 기자 2022.08.18. 아키드로우와 어반베이스 두 프롭테크 스타트업 간 민사소송에서 법원이 아키드로우의 손을 들었다. 18일... "
36,"아키드로우, <b>어반베이스</b>와 민사소송서 승소...法 &quot;특허권 침해... ",https://blog.naver.com/jhheo2/222859102895,"아키드로우, 어반베이스와 민사소송서 승소...法 &quot;특허권 침해 아냐&quot; 서울중앙지방법원 &quot;어반베이스 청구 모두 기각&quot; 판결 중기/스타트업입력 :2022/08/18 08:30 수정: 2022/08/18 17:39 백봉삼 기자... "
37,인테리어 가구배치 프로그램 BEST 3 <b>어반베이스</b>... ,https://blog.naver.com/hs_dogok/222875512958,"인테리어 가구배치 프로그램 BEST 3 어반베이스 플로어플래너 스윗홈3D 이사를 가거나, 리모델링을... 어반베이스 Urbanbase 어반베이스 어반베이스는 간단한 가입만으로 실제 지역의 아파트나 오피스텔의... "
38,<b>어반베이스</b>/3D인테리어하기/가구사이즈,https://blog.naver.com/cu3993/222822876441,"어떤 방법이 없을까 생각하다가 발견한 &lt; 어반베이스 &gt; 3D 인테리어 입니다. 5월에 이사하시는... 해주셨어요 어반베이스 덕분에 저도 고객님도 모두가 편해졌네요!! 없는 구조도 있으니, 주소만 넣으시면... "
39,Key Point// 위메이드커넥트 &amp; 셀트라존 &amp; <b>어반베이스</b> &amp; 썬로이,https://blog.naver.com/miffyjs99/222908084589,위메이드커넥트 &amp; 셀트라존 &amp; 어반베이스 &amp; 썬로이 Key Point// 위메이드커넥트 &amp; 셀트라존 &amp; 어반베이스 &amp; 썬로이 ◈ 위메이드커넥트 ◈ ◈◈ 셀트라존 ◈◈ ◈◈◈ 어반베이스 ◈◈◈ ◈◈◈◈ 썬로이... 
40,"<b>어반베이스</b>, 소프트뱅크 원십(ONE SHIP) 파트너사 선정",https://blog.naver.com/venturesquare_/222737113648,"#소프트뱅크 #원십 #어반베이스 ㈜어반베이스가 일본 소프트뱅크의 ‘원십(ONE SHIP)’ 파트너사로 선정됐다고 18일 밝혔다. 어벤베이스는 일본 부동산 및 주거 시장에 최적화된 공간 데이터, 3D 인테리어... "
41,완전히 새로워진 <b>어반베이스</b> 사용법과 FAQ (2022. 5. ver),https://blog.naver.com/urbanbaseinc/222568666507,새로워진 어반베이스 ✨  어반베이스에 찾아온 변화 (2022년 5월~) ✔어반베이스 회원가입을 하지 않고도 3D 인테리어 일부를 구경할 수 있게 됐어요! (직접 3D 스타일링을 하려면 회원가입을 하셔야 합니다)... 
42,글로벌 진출 스타트업 인터뷰 - <b>어반베이스</b> 하진우 대표 (일본),https://blog.naver.com/startupkised/222203875683,"서비스인 '어반베이스'를 창업하였다. 2D 설계도면을 빠른 시간내에 3D모델 및 AR, VR로 생성하는 독창적인 기술을 보유하고 있는 어반에지스는 실내공간을 실시간으로 분석해 다양한 가구와 소품을 AR로 통해... "
43,뉴카리온 ☆ 오브젠 ☆ <b>어반베이스</b>(구.에이치유디)... ,https://blog.naver.com/lyjksj3352/222896977190,장외주식☆비상장주식 ★뉴카리온★ ★★오브젠★★ ★★★어반베이스(구.에이치유디)... 라디안큐바이오 #어반베이스 #어반베이스주식 #어반베이스비상장주식 #어반베이스장외주식 #어반베이스시세... 
44,기술수업) 주택 평면도를 쉽게 도와주는 서비스 | <b>어반베이스</b>... ,https://blog.naver.com/techedu_park/222523874038,https://www.urbanbase.com/ 어반베이스는 이미 지어진 아파트를 클릭하면 그 평면이 그대로... 기반)  어반베이스 서비스 사용 방법 보러가기 https://youtu.be/8AZb9XOY2dU 어반베이스 지원 기능 - 채광... 
45,"웨이팅 어마어마 (HAY, <b>어반베이스</b>, 펠리토, 코알라, 시몬스)",https://blog.naver.com/lciav/222658618018,펑키한 느낌도 제 취향은 아니었고 Urbanbase 어반베이스는 좀 흥미로웠어요. 여기 경쟁사꺼(왠지 어딘지... 싶었는데 어반베이스 프로그램 좀 괜찮더라고요. 뭔가 이 렌더링 재질이 까사미아에서 본 것 같다... 
46,+++ <b>어반베이스</b> @ 식신 @ 에스티유니타스 @ 그린랩스 +++,https://blog.naver.com/elisa8422/222902996064,어반베이스 * 식신 장외주식 모든 종목 상담 환영합니다. ~~~ ★★ ~~~ ★★ ~~~ ※ 어반베이스 ※ ※ 식신 ※ ※ 에스티유니타스 ※ ※ 그린랩스 ※ 어반베이스 주식 * 식신 주식 * 에스티유니타스 주식... 
47,아키드로우 “<b>어반베이스</b> 3D 자동 모델링 특허 침해 사실과... ,https://blog.naver.com/fee33ff/222279190089,아키드로우 “어반베이스 3D 자동 모델링 특허 침해 사실과 달라” 헤럴드경제 유제훈 기자 2021.03.17.... 아키드로우 측은 “3D 공간데이터 플랫폼 업체인 어반베이스가 제기한 특허 침해 소송은 오히려... 
48,<b>어반베이스</b> 주식  <b>어반베이스</b> 장외주식/비상장주식,https://blog.naver.com/rkgusdjqak/222799394708,연락주세요 ↓ 위 그림 클릭 자동연결 ＠＠ 어반베이스 ＠＠ 매도/매수 ＠＠ 어반베이스 ＠＠ 주식/시세 ＠＠ 어반베이스 ＠＠ 장외/비상장주식 ＠＠ 어반베이스 ＠＠ 장외거래 ＠＠ 어반베이스 ＠＠ 주식매매
49,<b>어반베이스</b> ◈ 삼도전기에너지 ◈ 나노팀 ◈ 라이드플럭스,https://blog.naver.com/espay22/222766124819,장외주식 어반베이스 * 삼도전기에너지 * 나노팀 * 라이드플럭스 &quot; 안녕하세요 호랭이파워 김실장입니다. 장외주식 매도. 매수. 시세및 거래상담 필요시 연락주세요 ^^ &quot; ※※ 어반베이스... 
50,♬  <b>어반베이스</b>  (구. 에이치유디)♬  위니아에이드... ,https://blog.naver.com/aug102100/222874874979,♪위니아에이드♪ ♪그린그래스바이오♪ ♪어반베이스(구. 에이치유디)♪ ♪플레토로보틱스(구. 플레토)♪ 사진 터치시 핸드폰으로 연결됩니다. ♬♬ 어반베이스 ♬♬ (구. 에이치유디) ♬♬ 위니아에이드... 
51,에이스원테크 ▶<b>어반베이스</b> ▶ 프로이천 ▶ 아이엔오기술,https://blog.naver.com/richyoung03/222852395359,에이스원테크 에이스원테크 * 어반베이스 * 프로이천 * 아이엔오기술 ◎▶▶ 에이스원테크 ◀◀◎ ◎▶▶ 어반베이스 ◀◀◎ ◎▶▶ 프로이천 ◀◀◎ ◎▶▶ 아이엔오기술 ◀◀◎ 안녕하세요... 
52,"<b>어반베이스</b>, ‘4차산업혁명 대상’ 과기정통부 장관상 수상",https://blog.naver.com/venturesquare_/222529853645,"#4차산업혁명위원회 #과기정통부장관상 #과학기술정보통신부 #어반베이스 #제5회4차산업혁명대상 (주)어반베이스(대표 하진우)가 과학기술정보통신부, 대통령직속 4차산업혁명위원회가 공동 주관하는... "
53,[스며든다 OKR EP2.] <b>어반베이스</b>가 OKR 목표를 설정하는 법,https://blog.naver.com/urbanbaseinc/222812439118,"레몬베이스 사용화면 그렇게 어반베이스의 첫 OKR 목표 수립과 시스템 세팅이 완료되었습니다! 짝짝짝 시작보다 중요한 건, 피드백을 주고받으며 우리에게 맞는 옷을 찾아가는 과정이라고 생각해요.... "
54,<b>어반베이스</b> 장외거래  <b>어반베이스</b> 장외주식/비상장주식,https://blog.naver.com/elsa7788/222799464387,위 그림 클릭 자동연결 어반베이스 문의전화환영 어반베이스 연락주시면 안전한 실거래까지 책임집니다 ★●★ 어반베이스 주식 ★●★ ★●★ 어반베이스 장외주식 ★●★ ★●★ 어반베이스... 
55,◆애스톤사이언스◆캐스트프로◆<b>어반베이스</b>... ,https://blog.naver.com/eerr9955/222793151959,#애스톤사이언스주식 #장외주식애스톤사이언스시세 #비상장주식애스톤사이언스거래 #캐스트프로주식정보 #장외주식캐스트프로시세 #비상장주식캐스트프로거래 #어반베이스주식정보 #장외주식어반베이스시세... 
56,장외주식//♡<b>어반베이스</b> ♡재영텍 ♡센서뷰 ♡부강테크,https://blog.naver.com/happysun7071/222774204385,어반베이스 어반베이스 주식 어반베이스 장외주식 재영텍 재영텍 주식 재영텍 장외주식 센서뷰 센서뷰 주식 센서뷰 장외주식 부강테크 부강테크 주식 부강테크 장외주식 장외주식/비상장주식 시세.정보... 
57,☆아이프리원 ☆스트라드비젼 ☆<b>어반베이스</b> ☆식신 ☆비상장... ,https://blog.naver.com/qhadl4781/222808677564,"아이프리원 &amp; 스트라드비젼 &amp; 어반베이스 &amp; 식신 화면클릭 ◎◎◎ 아이프리원 ◎◎◎ ◎◎◎ 스트라드비젼 ◎◎◎ ◎◎◎ 어반베이스 ◎◎◎ ◎◎◎ 식신 ◎◎◎ 비상장·장외주식 시세, 거래동향 등... "
58,한프 ◇ <b>어반베이스</b> ◇ 천호엔케어 ◇ 아이엠헬스케어 장외주식,https://blog.naver.com/msipo/222794026432,오늘도 내일도 매일 행복하세요 ^.^ 한프 * 어반베이스 * 천호엔케어 * 아이엠헬스케어 ◈■ 한프 ■◈ ◈■ 어반베이스 ■◈ ◈■ 천호엔케어 ■◈ ◈■ 아이엠헬스케어 ■◈ 장외주식관련 문의사항이 있다면... 
59,아파트셀프인테리어 <b>어반베이스</b> 3D로 꾸며보기,https://blog.naver.com/hanbitnuri/220788722614,"아파트셀프인테리어 어반베이스 3D로 꾸며보기 실내공간을 가상으로 만들고 경험하기 어반베이스 저는 우리집 뿐만아니라 다른 분들 셀프인테리어를 도와드릴 예정인데요, 네이버메인에 소개되면서 한... "
60,"<b>어반베이스</b>, ‘리얼 파노라마’로 실시간 렌더링 대중화 노린다",https://blog.naver.com/urbanbaseinc/222793367159,어반베이스 뉴스체크✔️ (2022. 6. 29 ) ㈜어반베이스(대표 하진우)가 ‘리얼 파노라마’를 출시하며 전문가들의 전유물로 여겨지던 실시간 렌더링 기술의 진입장벽을 낮춘다. 웹상에서 가상 인테리어를 즐길... 
61,"[IT 조선] <b>어반베이스</b>, 한화호텔리조트 손잡고 신사업 진행",https://blog.naver.com/urbanbaseinc/222389812268,어반베이스 뉴스체크✔️ (2021. 06. 08) 3D 공간데이터 플랫폼 어반베이스는 8일 한화호텔앤드리조트와 전략적 업무협약을 체결했다고 밝혔다. 양사는 중장기적 파트너십을 구축하고 공간 경험을 혁신할 수... 
62,"<b>어반베이스</b>, &lt;4차산업혁명 페스티벌&gt; 참여 &amp; 과기부 장관상 수상",https://blog.naver.com/urbanbaseinc/222542802561,어반베이스가 &lt;제5회 4차산업혁명 대상&gt;에서 최고상인 과기정통부 장관상을 받았습니다.(축하해요 어반베이스 ) 이 상은 우리나라 디지털 뉴딜 분야 혁신 성장을 주도한 기업에게 수여하는 상으로 그동안... 
63,"<b>어반베이스</b>, 코스닥 상장 첫발 뗐다…IPO 주관사 선정",https://blog.naver.com/urbanbaseinc/222541904808,어반베이스 뉴스체크✔️ (2021. 10. 19) 하나금융투자 선정…기술특례 상장 절차 돌입 3D·VR 등 기술력 기반 해외 진출 적극 추진 어반베이스(대표 하진우)가 코스닥 기술특례 상장을 목표로 본격적인 준비에... 
64,"<b>어반베이스</b>, 한화호텔앤드리조트 전략적 투자…누적 투자... ",https://blog.naver.com/urbanbaseinc/222489002863,어반베이스 뉴스체크✔️ (2021. 08. 30) ㈜어반베이스가 ㈜한화호텔앤드리조트로부터 130억원 규모의 전략적 투자를 받았다고 30일 밝혔다. 어반베이스의 누적 투자액은 총 230억원이다. 양사는 지난 23일 서울... 
65,"<b>어반베이스</b>, 국내외 60여 개 프리미엄 가전∙가구 브랜드와... ",https://blog.naver.com/urbanbaseinc/222906270635,어반베이스 뉴스체크✔️ (2022. 10. 21 ) ㈜어반베이스(대표 하진우)가 국내외 프리미엄 가전∙가구 파트너사 34곳과 신규 인테리어 플랫폼 출범을 위한 업무협약(MOU)을 체결했다고 밝혔다. 파트너사가 취급하는... 
66,"<b>어반베이스</b> 3D 인테리어, 일본 소프트뱅크서 도입",https://blog.naver.com/urbanbaseinc/222857952015,어반베이스 뉴스체크✔️ (2022. 8. 25 ) ㈜어반베이스(대표 하진우)는 일본 최대 IT기업 소프트뱅크가 어반베이스 3D 인테리어 서비스를 도입한다고 밝혔다. 소프트뱅크 핵심 전시 공간의 시뮬레이션 및 공간... 
67,"<b>어반베이스</b>, &apos;2022년 빅데이터 플랫폼 및 센터 구축 사업&apos; 참여",https://blog.naver.com/venturesquare_/222823056345,#NIA #과기정통부 #과학기술정보통신부 #어반베이스 #한국지능정보사회진흥원 ㈜어반베이스(대표 하진우)는 과학기술정보통신부(이하 과기정통부)와 한국지능정보사회진흥원(NIA)이 주관하는 '2022년... 
68,<b>어반베이스</b>는 &apos;이런&apos; 곳이에요 | <b>어반베이스</b> 컬쳐덱 맛보기,https://blog.naver.com/urbanbaseinc/222600345147,어반베이스가 어느덧 8년 차 스타트업이 되었어요. 2022년이 되면 9년 차가 되겠네요. 어반베이스는 지난 7년간 지속적으로 성장해왔고 성장하는 속도도 더욱 빨라지고 있어요. 회사가 성장하면서 함께하는... 
69,"&quot;꿈꾸는 인테리어, 미리 확인하세요&quot;…<b>어반베이스</b>, 개인용... ",https://blog.naver.com/urbanbaseinc/222568692202,어반베이스 뉴스체크✔️ (2021. 11. 15) 3D 공간서 자유롭게 도면 구현·'AR 연동 시뮬레이션' 기업 대상 사업서 영역 확대…일반 고객과 직접 소통 어반베이스가 일체형 인테리어 플랫폼 '어반베이스'의 정식 B2C... 
70,<b>어반베이스</b> 어떤 회사일까? 오비&amp;뉴비 멤버들에게 물어보았다,https://blog.naver.com/urbanbaseinc/222455420353,그래서 저희가 또 어반의 컬처를 제대로 알려줄 수 있는 분들만 섭외해서 회사의 이모저모를 물어봤습니다. (거짓말하면 다 티 날 수밖에 없는) 밸런스게임 영상도 아래에서 확인해보세요~! 어반베이스 오비... 
71,한화호텔앤드리조트 투자 유치 기념! <b>어반베이스</b> TMI 골든벨!,https://blog.naver.com/urbanbaseinc/222507653075,"즐거운 어반베이스 축하 소식! 무더운 여름이 지나가고, 어반에도 좋은 소식이 함께 찾아왔는데요. 이미 많은 뉴스에서 다뤘듯이 한화호텔&amp;리조트 투자 유치 소식입니다. :) 어반베이스 모두가 함께 노력하며... "
72,"<b>어반베이스</b>, 가상이 현실이 되는 최대 2천만 원 인테리어비... ",https://blog.naver.com/urbanbaseinc/222727390809,어반베이스 뉴스체크✔️ (2022. 5. 10 ) ㈜어반베이스(대표 하진우)가 공간 당 최대 2천만 원 인테리어비를 지원하는 ‘비 마이 뮤즈(Be My Muse)’ 이벤트를 5월 9일부터 3주간 진행한다. 어반베이스 시공 서비스... 
